FID,MC,CODE11,CODE01,STATE,DISTRICT,SUBDIST,EXT_MIN_X,EXT_MIN_Y,EXT_MAX_X,EXT_MAX_Y
1684,9.11020401046E+017,1020401046000000,1002001600000000,Bihar,Purba Champaran,Sangrampur,84.649978671,26.361830117,84.789947422,26.536878786
1685,9.11020401034E+017,1020401034000000,1002000400000000,Bihar,Purba Champaran,Sugauli,84.679862899,26.664981754,84.861396895,26.836689951
1686,9.11020401056E+017,1020401056000000,1002002600000000,Bihar,Purba Champaran,Tetaria,85.133544923,26.345095529,85.297943069,26.426562055
1687,9.11020401042E+017,1020401042000000,1002001200000000,Bihar,Purba Champaran,Turkaulia,84.762695237,26.529874966,84.912940881,26.690507243
1688,9.11021101138E+017,1021101138000000,1009001100000000,Bihar,Purnia,Amour,87.560958949,25.882766777,87.824226578,26.08509335
1689,9.11021101139E+017,1021101139000000,1009001200000000,Bihar,Purnia,Baisa,87.656303641,25.945367195,87.866737158,26.121912274
1690,9.1102110114E+017,1021101140000000,1009001300000000,Bihar,Purnia,Baisi,87.669227393,25.740101917,87.827278109,25.927154294
1691,9.11021101128E+017,1021101128000000,1009000100000000,Bihar,Purnia,Banmankhi,86.990959264,25.806875427,87.31888576,25.980481468
1692,9.11021101129E+017,1021101129000000,1009000200000000,Bihar,Purnia,Barhara,87.010627882,25.652738579,87.209098748,25.858252888
1693,9.1102110113E+017,1021101130000000,1009000300000000,Bihar,Purnia,Bhawanipur,87.029998863,25.549216355,87.271194192,25.676271356
1694,9.11021101141E+017,1021101141000000,1009001400000000,Bihar,Purnia,Dagarua,87.552009668,25.693820158,87.729965434,25.905178843
1695,9.11021101132E+017,1021101132000000,1009000500000000,Bihar,Purnia,Dhamdaha,87.107406469,25.611641099,87.335083158,25.854699489
1696,9.11021101137E+017,1021101137000000,1009001000000000,Bihar,Purnia,Jalalgarh,87.414954967,25.899340497,87.608322357,25.995701324
1697,9.11021101135E+017,1021101135000000,1009000800000000,Bihar,Purnia,Kasba,87.421180831,25.801102757,87.630432421,25.94660183
1698,9.11021101133E+017,1021101133000000,1009000600000000,Bihar,Purnia,Krityanand Nagar,87.293205013,25.67119893,87.516341957,25.961625753
1699,9.11021101134E+017,1021101134000000,1009000700000000,Bihar,Purnia,Purnia East,87.42761219,25.653294638,87.673278614,25.817785054
1700,9.11021101131E+017,1021101131000000,1009000400000000,Bihar,Purnia,Rupauli,87.055793771,25.429949743,87.270667975,25.621607169
1701,9.11021101136E+017,1021101136000000,1009000900000000,Bihar,Purnia,Srinagar,87.300804026,25.816978736,87.468887026,25.986154285
1702,9.11023401472E+017,1023401472000000,1032001600000000,Bihar,Rohtas,Akorhi Gola,84.134033237,24.927706843,84.276069638,25.055995083
1703,9.11023401461E+017,1023401461000000,1032000500000000,Bihar,Rohtas,Bikramganj,84.166290252,25.138538868,84.334556589,25.284577232
1704,9.11023401468E+017,1023401468000000,1032001200000000,Bihar,Rohtas,Chenari,83.719566342,24.748206206,83.885124161,25.029580115
1705,9.11023401459E+017,1023401459000000,1032000300000000,Bihar,Rohtas,Dawath,84.157073901,25.274447899,84.337165751,25.366386554
1706,9.11023401473E+017,1023401473000000,1032001700000000,Bihar,Rohtas,Dehri,84.088737413,24.815669515,84.295471291,25.010437561
1707,9.11023401458E+017,1023401458000000,1032000200000000,Bihar,Rohtas,Dinara,84.002777084,25.12207686,84.174179109,25.370877146
1708,9.11023401462E+017,1023401462000000,1032000600000000,Bihar,Rohtas,Karakat,84.196937519,25.058089148,84.465683025,25.216666756
1709,9.11023401467E+017,1023401467000000,1032001100000000,Bihar,Rohtas,Kargahar,83.809196475,25.011715332,84.073615966,25.181088013
1710,9.11023401457E+017,1023401457000000,1032000100000000,Bihar,Rohtas,Kochas,83.80871582,25.138950188,84.029769962,25.310367584
1711,9.11023401463E+017,1023401463000000,1032000700000000,Bihar,Rohtas,Nasriganj,84.254623369,24.983012081,84.455024711,25.151419912
1712,9.11023401469E+017,1023401469000000,1032001300000000,Bihar,Rohtas,Nauhatta,83.501098623,24.501134872,83.96478082,24.759265885
1713,9.11023401466E+017,1023401466000000,1032001000000000,Bihar,Rohtas,Nokha,84.021888713,25.004974176,84.182792719,25.149493338
1714,9.11023401464E+017,1023401464000000,1032000800000000,Bihar,Rohtas,Rajpur,84.147758485,25.018975269,84.283111549,25.116344241
1715,9.11023401475E+017,1023401475000000,1032001900000000,Bihar,Rohtas,Rohtas,83.809883069,24.571983741,84.058368349,24.7590131
1716,9.11023401465E+017,1023401465000000,1032000900000000,Bihar,Rohtas,Sanjhauli,84.126365759,25.096865122,84.221229613,25.211453105
1717,9.11023401471E+017,1023401471000000,1032001500000000,Bihar,Rohtas,Sasaram,83.927925115,24.766759042,84.150650017,25.02498325
1718,9.1102340147E+017,1023401470000000,1032001400000000,Bihar,Rohtas,Sheosagar,83.821594179,24.73519413,83.990692099,25.051471085
1719,9.1102340146E+017,1023401460000000,1032000400000000,Bihar,Rohtas,Suryapura,84.163421605,25.23815916,84.313331663,25.30397066
1720,9.11023401474E+017,1023401474000000,1032001800000000,Bihar,Rohtas,Tilouthu,83.940788261,24.721785481,84.141685554,24.878953376
1721,9.1102140118E+017,1021401180000000,1012001000000000,Bihar,Saharsa,Banma Itahri,86.605926583,25.617358148,86.730095051,25.71655958
1722,9.11021401174E+017,1021401174000000,1012000400000000,Bihar,Saharsa,Kahara,86.48354354,25.781084592,86.642967264,25.93797766
1723,9.11021401173E+017,1021401173000000,1012000300000000,Bihar,Saharsa,Mahishi,86.310394255,25.747998711,86.499809328,25.941956071
1724,9.11021401171E+017,1021401171000000,1012000100000000,Bihar,Saharsa,Nauhatta,86.372161888,25.925723107,86.522819456,26.074970442
1725,9.11021401176E+017,1021401176000000,1012000600000000,Bihar,Saharsa,Patarghat,86.718925453,25.758877899,86.870742923,25.871566354
1726,9.11021401179E+017,1021401179000000,1012000900000000,Bihar,Saharsa,Salkhua,86.475402686,25.592393892,86.654136515,25.73954002
1727,9.11021401172E+017,1021401172000000,1012000200000000,Bihar,Saharsa,Satar Kataiya,86.485794082,25.899937897,86.635040211,26.031388912
1728,9.11021401175E+017,1021401175000000,1012000500000000,Bihar,Saharsa,Saur Bazar,86.597732407,25.751366154,86.768638653,25.933661731
1729,9.11021401178E+017,1021401178000000,1012000800000000,Bihar,Saharsa,Simri Bakhtiarpur,86.40683748,25.661092051,86.694038429,25.828713374
1730,9.11021401177E+017,1021401177000000,1012000700000000,Bihar,Saharsa,Sonbarsa,86.655921872,25.619756946,86.876716544,25.779575776
1731,9.11022101299E+017,1022101299000000,1019001600000000,Bihar,Samastipur,Bibhutpur,85.852188214,25.587285236,86.033668572,25.795753536
1732,9.11022101303E+017,1022101303000000,1019002000000000,Bihar,Samastipur,Bithan,86.241996629,25.626182826,86.395240637,25.755166253
1733,9.11022101297E+017,1022101297000000,1019001400000000,Bihar,Samastipur,Dalsinghsarai,85.740699611,25.612243828,85.908973805,25.718869488
1734,9.11022101302E+017,1022101302000000,1019001900000000,Bihar,Samastipur,Hasanpur,86.084373347,25.638719987,86.274444633,25.809019123
1735,9.11022101284E+017,1022101284000000,1019000100000000,Bihar,Samastipur,Kalyanpur,85.644455401,25.864848782,85.902709847,26.086858001
1736,9.11022101287E+017,1022101287000000,1019000400000000,Bihar,Samastipur,Khanpur,85.872436371,25.763484617,86.011482235,25.920410316
1737,9.11022101293E+017,1022101293000000,1019001000000000,Bihar,Samastipur,Mohanpur,85.532882767,25.460169062,85.664405914,25.589125468
1738,9.11022101294E+017,1022101294000000,1019001100000000,Bihar,Samastipur,Mohiuddinagar,85.63336175,25.475608756,85.772338781,25.645348468
1739,9.11022101291E+017,1022101291000000,1019000800000000,Bihar,Samastipur,Morwa,85.562774635,25.645113536,85.717331022,25.821469013
1740,9.11022101292E+017,1022101292000000,1019000900000000,Bihar,Samastipur,Patori,85.534118519,25.555420432,85.682052465,25.674109013
1741,9.11022101289E+017,1022101289000000,1019000600000000,Bihar,Samastipur,Pusa,85.62236034,25.866338058,85.730697563,26.001646851
1742,9.110221013E+017,1022101300000000,1019001700000000,Bihar,Samastipur,Rosera,85.974868887,25.713066225,86.12584702,25.829684359
1743,9.11022101288E+017,1022101288000000,1019000500000000,Bihar,Samastipur,Samastipur,85.686584577,25.785601549,85.89725482,25.964309407
1744,9.11022101295E+017,1022101295000000,1019001200000000,Bihar,Samastipur,Sarairanjan,85.651680124,25.637209129,85.793914801,25.82530905
1745,9.11022101286E+017,1022101286000000,1019000300000000,Bihar,Samastipur,Shivaji Nagar,85.960319384,25.806446399,86.123588521,25.947010233
1746,9.11022101301E+017,1022101301000000,1019001800000000,Bihar,Samastipur,Singhia,86.106414794,25.74590451,86.246421671,25.891222987
1747,9.1102210129E+017,1022101290000000,1019000700000000,Bihar,Samastipur,Tajpur,85.602111677,25.803794788,85.733817933,25.88995484
1748,9.11022101298E+017,1022101298000000,1019001500000000,Bihar,Samastipur,Ujiarpur,85.749786413,25.672832667,85.935226515,25.830874475
1749,9.11022101296E+017,1022101296000000,1019001300000000,Bihar,Samastipur,Vidyapati Nagar,85.713325428,25.572917185,85.849388254,25.667975514
1750,9.11022101285E+017,1022101285000000,1019000200000000,Bihar,Samastipur,Warisnagar,85.778808484,25.848314613,85.978729262,25.97839394
1751,9.11021901261E+017,1021901261000000,1017001400000000,Bihar,Saran,Amnour,84.858436566,25.825336995,84.99375916,26.009260464
1752,9.11021901252E+017,1021901252000000,1017000500000000,Bihar,Saran,Baniapur,84.617042499,25.929168521,84.798416145,26.078605192
1753,9.11021901258E+017,1021901258000000,1017001100000000,Bihar,Saran,Chapra,84.690910311,25.681466249,84.916572416,25.850984358
1754,9.11021901264E+017,1021901264000000,1017001700000000,Bihar,Saran,Dariapur,84.929260251,25.74468713,85.181953261,25.894727802
1755,9.11021901266E+017,1021901266000000,1017001900000000,Bihar,Saran,Dighwara,84.905532831,25.681740728,85.072708143,25.789392755
1756,9.11021901254E+017,1021901254000000,1017000700000000,Bihar,Saran,Ekma,84.411743139,25.917124302,84.626274212,26.03922736
1757,9.11021901265E+017,1021901265000000,1017001800000000,Bihar,Saran,Garkha,84.776802196,25.732231558,84.972229085,25.86729474
1758,9.11021901251E+017,1021901251000000,1017000400000000,Bihar,Saran,Ishupur,84.763656744,25.969332675,84.875259273,26.100238208
1759,9.11021901256E+017,1021901256000000,1017000900000000,Bihar,Saran,Jalalpur,84.617240867,25.819875525,84.743278508,25.949513406
1760,9.11021901253E+017,1021901253000000,1017000600000000,Bihar,Saran,Lahladpur,84.584938086,25.994376604,84.678436191,26.089173336
1761,9.11021901262E+017,1021901262000000,1017001500000000,Bihar,Saran,Maker,84.957443349,25.912767744,85.091468826,26.009551357
1762,9.11021901255E+017,1021901255000000,1017000800000000,Bihar,Saran,Manjhi,84.441215553,25.804516705,84.638191146,25.982929759
1763,9.1102190126E+017,1021901260000000,1017001300000000,Bihar,Saran,Marhaura,84.730377096,25.852005493,84.930404639,25.997709055
1764,9.11021901248E+017,1021901248000000,1017000100000000,Bihar,Saran,Mashrakh,84.701743958,26.033708321,84.840041995,26.207219296
1765,9.11021901259E+017,1021901259000000,1017001200000000,Bihar,Saran,Nagra,84.721336321,25.840378775,84.828208899,25.929681027
1766,9.11021901249E+017,1021901249000000,1017000200000000,Bihar,Saran,Panapur,84.817428449,26.09508595,84.945190414,26.217598158
1767,9.11021901263E+017,1021901263000000,1017001600000000,Bihar,Saran,Parsa,84.913734468,25.827627923,85.118789573,25.934295075
1768,9.11021901257E+017,1021901257000000,1017001000000000,Bihar,Saran,Revelganj,84.599494863,25.701146031,84.758415111,25.856364376
1769,9.11021901267E+017,1021901267000000,1017002000000000,Bihar,Saran,Sonepur,85.054595838,25.585384641,85.240867476,25.787179335
1770,9.1102190125E+017,1021901250000000,1017000300000000,Bihar,Saran,Taraiya,84.857933033,25.981904908,84.952827603,26.113190892
1771,9.11022801377E+017,1022801377000000,1026000600000000,Bihar,Sheikhpura,Ariari,85.746765152,24.969974131,85.897087097,25.126626968
1772,9.11022801372E+017,1022801372000000,1026000100000000,Bihar,Sheikhpura,Barbigha,85.695678786,25.143457413,85.826522827,25.273927669
1773,9.11022801376E+017,1022801376000000,1026000500000000,Bihar,Sheikhpura,Chewara,85.861953735,24.978557587,85.988014221,25.121389389
1774,9.11022801375E+017,1022801375000000,1026000400000000,Bihar,Sheikhpura,Ghat Kusumbha,85.828323364,25.154582977,86.017043925,25.240657686
1775,9.11022801374E+017,1022801374000000,1026000300000000,Bihar,Sheikhpura,Sheikhpura,85.713645935,25.079128265,85.984191815,25.214668274
1776,9.11022801373E+017,1022801373000000,1026000200000000,Bihar,Sheikhpura,Shekhopur Sarai,85.604148865,25.093270108,85.762573242,25.16472435
1777,9.11020501061E+017,1020501061000000,1003000400000000,Bihar,Sheohar,Dumri Katsari,85.181488033,26.406530476,85.289207451,26.525126336
1778,9.11020501059E+017,1020501059000000,1003000200000000,Bihar,Sheohar,Piprarhi,85.234924179,26.486467483,85.413703994,26.619013923
1779,9.11020501058E+017,1020501058000000,1003000100000000,Bihar,Sheohar,Purnahiya,85.268813966,26.556025649,85.378074734,26.650979789
1780,9.1102050106E+017,1020501060000000,1003000300000000,Bihar,Sheohar,Sheohar,85.220336951,26.452851198,85.373130914,26.565666643
1781,9.11020501062E+017,1020501062000000,1003000500000000,Bihar,Sheohar,Tariani Chowk,85.253257713,26.324006148,85.393913274,26.485411322
1782,9.11020601063E+017,1020601063000000,1004000100000000,Bihar,Sitamarhi,Bairgania,85.239578231,26.638624204,85.343498116,26.752648702
1783,9.11020601075E+017,1020601075000000,1004001300000000,Bihar,Sitamarhi,Bajpatti,85.580642856,26.45028055,85.735893366,26.61742221
1784,9.11020601069E+017,1020601069000000,1004000700000000,Bihar,Sitamarhi,Bathnaha,85.401725673,26.575669905,85.626297081,26.757994941
1785,9.11020601072E+017,1020601072000000,1004001000000000,Bihar,Sitamarhi,Belsand,85.367637619,26.376067134,85.462829447,26.480228634
1786,9.11020601079E+017,1020601079000000,1004001700000000,Bihar,Sitamarhi,Bokhara,85.588371176,26.30316163,85.734077501,26.409953188
1787,9.11020601076E+017,1020601076000000,1004001400000000,Bihar,Sitamarhi,Charaut,85.723358292,26.452661317,85.827743373,26.590503571
1788,9.11020601074E+017,1020601074000000,1004001200000000,Bihar,Sitamarhi,Dumra,85.42746734,26.465386673,85.596344077,26.651518554
1789,9.11020601065E+017,1020601065000000,1004000300000000,Bihar,Sitamarhi,Majorganj,85.342399678,26.693372258,85.47949973,26.787387908
1790,9.11020601078E+017,1020601078000000,1004001600000000,Bihar,Sitamarhi,Nanpur,85.570251426,26.356647992,85.711959834,26.485338939
1791,9.11020601067E+017,1020601067000000,1004000500000000,Bihar,Sitamarhi,Parihar,85.602889989,26.648936676,85.736480606,26.843207355
1792,9.11020601071E+017,1020601071000000,1004000900000000,Bihar,Sitamarhi,Parsauni,85.369079539,26.470496259,85.474899418,26.552000037
1793,9.11020601077E+017,1020601077000000,1004001500000000,Bihar,Sitamarhi,Pupri,85.641639828,26.430867874,85.774223438,26.5546389
1794,9.1102060107E+017,1020601070000000,1004000800000000,Bihar,Sitamarhi,Riga,85.361472933,26.538736659,85.535041974,26.697632651
1795,9.11020601073E+017,1020601073000000,1004001100000000,Bihar,Sitamarhi,Runisaidpur,85.368881117,26.267088293,85.595603873,26.500706826
1796,9.11020601066E+017,1020601066000000,1004000400000000,Bihar,Sitamarhi,Sonbarsa,85.450653055,26.710973,85.665306146,26.870314558
1797,9.11020601064E+017,1020601064000000,1004000200000000,Bihar,Sitamarhi,Suppi,85.294921774,26.623572313,85.421478166,26.741827821
1798,9.11020601068E+017,1020601068000000,1004000600000000,Bihar,Sitamarhi,Sursand,85.591865545,26.56033911,85.822074923,26.658217303
1799,9.11021801243E+017,1021801243000000,1016001500000000,Bihar,Siwan,Andar,84.174713335,25.984308018,84.313285869,26.146034989
1800,9.11021801231E+017,1021801231000000,1016000300000000,Bihar,Siwan,Barharia,84.3654175,26.208057535,84.552841218,26.370335997
1801,9.11021801234E+017,1021801234000000,1016000600000000,Bihar,Siwan,Basantpur,84.593727088,26.146191688,84.732177591,26.219843551
1802,9.11021801235E+017,1021801235000000,1016000700000000,Bihar,Siwan,Bhagwanpur Hat,84.572654775,26.049413723,84.765479989,26.177886142
1803,9.11021801242E+017,1021801242000000,1016001400000000,Bihar,Siwan,Darauli,84.051078875,26.009612046,84.21423333,26.201357728
1804,9.11021801246E+017,1021801246000000,1016001800000000,Bihar,Siwan,Daraundha,84.421485951,26.024506859,84.589263916,26.154924605
1805,9.11021801232E+017,1021801232000000,1016000400000000,Bihar,Siwan,Goriakothi,84.498527593,26.158128257,84.64025867,26.319858222
1806,9.11021801241E+017,1021801241000000,1016001300000000,Bihar,Siwan,Guthani,84.011039788,26.111613116,84.149345459,26.235928871
1807,9.11021801245E+017,1021801245000000,1016001700000000,Bihar,Siwan,Hasanpura,84.291023255,26.023597256,84.447242738,26.127141982
1808,9.11021801238E+017,1021801238000000,1016001000000000,Bihar,Siwan,Hussainganj,84.284248274,26.097562195,84.402328491,26.218159023
1809,9.11021801233E+017,1021801233000000,1016000500000000,Bihar,Siwan,Lakri Nabiganj,84.592513984,26.155217573,84.784652719,26.302694646
1810,9.11021801236E+017,1021801236000000,1016000800000000,Bihar,Siwan,Maharajganj,84.436401326,26.027002179,84.595657392,26.191490468
1811,9.1102180124E+017,1021801240000000,1016001200000000,Bihar,Siwan,Mairwa,84.10927582,26.183014045,84.246597205,26.285033397
1812,9.11021801229E+017,1021801229000000,1016000100000000,Bihar,Siwan,Nautan,84.17623124,26.268065933,84.305473364,26.368052184
1813,9.11021801237E+017,1021801237000000,1016000900000000,Bihar,Siwan,Pachrukhi,84.361816382,26.113901914,84.508995138,26.279538037
1814,9.11021801244E+017,1021801244000000,1016001600000000,Bihar,Siwan,Raghunathpur,84.200775359,25.941188119,84.384674094,26.08842256
1815,9.11021801247E+017,1021801247000000,1016001900000000,Bihar,Siwan,Siswan,84.319694469,25.88442914,84.469535911,26.067574531
1816,9.1102180123E+017,1021801230000000,1016000200000000,Bihar,Siwan,Siwan,84.249488802,26.189479078,84.406776349,26.327246672
1817,9.11021801239E+017,1021801239000000,1016001100000000,Bihar,Siwan,Ziradei,84.192939753,26.109486842,84.32091528,26.289787247
1818,9.11020801102E+017,1020801102000000,1006000200000000,Bihar,Supaul,Basantpur,86.827125685,26.375506061,87.07528695,26.557627422
